,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,weekly,weekly_lower,weekly_upper,seasonal,yhat
340,2017-06-13,1.0138121547,1.35625943151,0.0169020343758,0.0169020343758,1.35562354646,1.35776666545,1.07860908311,1.69531353654,0.0169020343758,0.0169020343758,0.0169020343758,0.0169020343758,1.37316146589
341,2017-06-14,1.01657458564,1.35748357324,0.0157095238346,0.0157095238346,1.35610475474,1.35986050462,1.05577924091,1.70819997511,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.37319309707
342,2017-06-15,1.01933701657,1.35870771497,-0.000525097159553,-0.000525097159553,1.356348259,1.36210837063,1.03022601855,1.68065745305,-0.000525097159553,-0.000525097159553,-0.000525097159553,-0.000525097159553,1.35818261781
343,2017-06-16,1.02209944751,1.35993185669,-0.00703234098932,-0.00703234098932,1.35645004216,1.36436651355,1.04791916189,1.67354923435,-0.00703234098932,-0.00703234098932,-0.00703234098932,-0.00703234098932,1.3528995157
344,2017-06-17,1.02486187845,1.36115599842,-0.00164568530171,-0.00164568530171,1.35667357824,1.36700325559,1.04106718475,1.67348930789,-0.00164568530171,-0.00164568530171,-0.00164568530171,-0.00164568530171,1.35951031312
345,2017-06-18,1.02762430939,1.36238014015,-0.0113902612425,-0.0113902612425,1.35633868451,1.37005988201,0.999816319407,1.67141123551,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.35098987891
346,2017-06-19,1.03038674033,1.36360428188,-0.0120181735173,-0.0120181735173,1.35603313408,1.37320522368,1.02527326441,1.67395164715,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.35158610836
347,2017-06-20,1.03314917127,1.3648284236,0.0169020343757,0.0169020343757,1.35560415009,1.3763104518,1.0850328189,1.68788182505,0.0169020343757,0.0169020343757,0.0169020343757,0.0169020343757,1.38173045798
348,2017-06-21,1.03591160221,1.36605256533,0.0157095238346,0.0157095238346,1.35519232914,1.37904911078,1.07892390912,1.69445438542,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.38176208917
349,2017-06-22,1.03867403315,1.36727670706,-0.000525097159523,-0.000525097159523,1.35500645317,1.38173295145,1.04829242957,1.68428051247,-0.000525097159523,-0.000525097159523,-0.000525097159523,-0.000525097159523,1.3667516099
350,2017-06-23,1.04143646409,1.36850084879,-0.00703234098932,-0.00703234098932,1.35444489529,1.38505332268,1.03298305922,1.69916098642,-0.00703234098932,-0.00703234098932,-0.00703234098932,-0.00703234098932,1.3614685078
351,2017-06-24,1.04419889503,1.36972499051,-0.0016456853017,-0.0016456853017,1.3538245483,1.38798213368,1.05432400089,1.68006643778,-0.0016456853017,-0.0016456853017,-0.0016456853017,-0.0016456853017,1.36807930521
352,2017-06-25,1.04696132597,1.37094913224,-0.0113902612425,-0.0113902612425,1.35339927699,1.39179273713,1.04339349895,1.68047931453,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.359558871
353,2017-06-26,1.04972375691,1.37217327397,-0.0120181735173,-0.0120181735173,1.35213174231,1.39486814214,1.0445712026,1.6847922222,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.36015510045
